프로빈스 번호,인게임 코드,한국어 명칭,영문 명칭,RGB,백작령,백작령 코드,백작령 색상,공작령,공작령 코드,공작령 색상,공작령 수도,왕국령,왕국령 코드,왕국령 색상,왕국령 수도,제국령,제국령 코드,제국령 색상,제국령 수도,문화,종교,홀딩,지형,특이사항,end,
3180,b_3180,,,"3,138,85",,c_tumen,"3,138,85",,d_yanji,"192,67,235",c_yanji,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3181,b_3181,,,"171,180,92",,c_hunchun,"171,180,92",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3182,b_3182,,,"87,174,91",,c_hadamen,"87,174,91",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,chaoxian,holy_spirit,castle_holding,,,end,
3183,b_3183,,,"171,180,92",,c_hunchun,"171,180,92",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3184,b_3184,,,"171,180,92",,c_hunchun,"171,180,92",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,chaoxian,holy_spirit,castle_holding,,,end,
3185,b_3185,,,"171,180,92",,c_hunchun,"171,180,92",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3186,b_3186,,,"87,174,91",,c_hadamen,"87,174,91",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3187,b_3187,,,"171,180,92",,c_hunchun,"171,180,92",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3188,b_3188,,,"87,174,91",,c_hadamen,"87,174,91",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3189,b_3189,,,"171,195,222",,c_sengdanjiang,"171,195,222",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,chaoxian,holy_spirit,castle_holding,,,end,
3190,b_3190,,,"171,195,222",,c_sengdanjiang,"171,195,222",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3191,b_3191,,,"171,195,222",,c_sengdanjiang,"171,195,222",,d_hunchun,"171,180,92",c_hunchun,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3192,b_3192,,,"87,204,96",,c_dunhwa,"87,204,96",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,chaoxian,holy_spirit,castle_holding,,,end,
3193,b_3193,,,"87,204,96",,c_dunhwa,"87,204,96",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3194,b_3194,,,"87,204,96",,c_dunhwa,"87,204,96",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3195,b_3195,,,"87,6,226",,c_dapuchaihe,"87,6,226",,d_jirin,"172,187,1",c_jirin,,k_haixi,"55,55,225",c_zhangchun,,,,,,,none,,,end,
3196,b_3196,,,"87,6,226",,c_dapuchaihe,"87,6,226",,d_jirin,"172,187,1",c_jirin,,k_haixi,"55,55,225",c_zhangchun,,,,,,,none,,,end,
3197,b_3197,,,"87,6,226",,c_dapuchaihe,"87,6,226",,d_jirin,"172,187,1",c_jirin,,k_haixi,"55,55,225",c_zhangchun,,,,,jilin,wanyan,tribal_holding,,,end,
3198,b_3198,,,"129,9,99",,c_dashitou,"129,9,99",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,chaoxian,holy_spirit,castle_holding,,,end,
3199,b_3199,,,"129,9,99",,c_dashitou,"129,9,99",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3200,b_3200,,,,,,,,,,,,,,,,,,,,,,,,end,
3201,b_3201,,,"129,9,99",,c_dashitou,"129,9,99",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3202,b_3202,,,"171,27,2",,c_chinggouji,"171,27,2",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3203,b_3203,,,"171,27,2",,c_chinggouji,"171,27,2",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,,,none,,,end,
3204,b_3204,,,"171,27,2",,c_chinggouji,"171,27,2",,d_dunhwa,"87,204,96",c_dunhwa,,k_yanbian,"192,67,235",c_yanji,,,,,chaoxian,holy_spirit,castle_holding,,,end,
3205,b_3205,,,"171,42,132",,c_dasiping,"171,42,132",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3206,b_3206,,,"171,42,132",,c_dasiping,"171,42,132",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3207,b_3207,,,"129,39,4",,c_muqi,"129,39,4",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3208,b_3208,,,"129,39,4",,c_muqi,"129,39,4",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3209,b_3209,,,"171,42,132",,c_dasiping,"171,42,132",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3210,b_3210,,,"171,42,132",,c_dasiping,"171,42,132",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3211,b_3211,,,"129,39,4",,c_muqi,"129,39,4",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3212,b_3212,,,"129,54,134",,c_sinbin,"129,54,134",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3213,b_3213,,,"129,54,134",,c_sinbin,"129,54,134",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3214,b_3214,,,"129,54,134",,c_sinbin,"129,54,134",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3215,b_3215,,,"45,63,8",,c_wangqingmen,"45,63,8",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3216,b_3216,,,"45,63,8",,c_wangqingmen,"45,63,8",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3217,b_3217,,,"45,63,8",,c_wangqingmen,"45,63,8",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3218,b_3218,,,"93,165,43",,c_huanren,"93,165,43",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3219,b_3219,,,"93,165,43",,c_huanren,"93,165,43",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3220,b_3220,,,"93,165,43",,c_huanren,"93,165,43",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3221,b_3221,,,"3,105,15",,c_shajianzi,"3,105,15",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3222,b_3222,,,,,,,,,,,,,,,,,,,,,,,,end,
3223,b_3223,,,"3,105,15",,c_shajianzi,"3,105,15",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3224,b_3224,,,"93,165,43",,c_huanren,"93,165,43",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3225,b_3225,,,,,,,,,,,,,,,,,,,,,,,,end,
3226,b_3226,,,"186,205,162",,c_gucheng,"186,205,162",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3227,b_3227,,,"186,205,162",,c_gucheng,"186,205,162",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3228,b_3228,,,"186,205,162",,c_gucheng,"186,205,162",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3229,b_3229,,,"3,105,15",,c_shajianzi,"3,105,15",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3230,b_3230,,,"3,105,15",,c_shajianzi,"3,105,15",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3231,b_3231,,,"3,105,15",,c_shajianzi,"3,105,15",,d_huanren,"93,165,43",c_huanren,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3232,b_3232,,,"45,63,8",,c_wangqingmen,"45,63,8",,d_xinbin,"129,54,134",c_sinbin,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3233,b_3233,,,"171,117,17",,c_sankeyusu,"171,117,17",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3234,b_3234,,,"171,117,17",,c_sankeyusu,"171,117,17",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3235,b_3235,,,"171,117,17",,c_sankeyusu,"171,117,17",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3236,b_3236,,,"171,117,17",,c_sankeyusu,"171,117,17",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3237,b_3237,,,"3,135,20",,c_kuaidamao,"3,135,20",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3238,b_3238,,,"3,135,20",,c_kuaidamao,"3,135,20",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3239,b_3239,,,"129,144,149",,c_guanghua,"129,144,149",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3240,b_3240,,,"3,135,20",,c_kuaidamao,"3,135,20",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3241,b_3241,,,"3,135,20",,c_kuaidamao,"3,135,20",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3242,b_3242,,,"220,155,50",,c_tunghua,"220,155,50",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3243,b_3243,,,"129,144,149",,c_guanghua,"129,144,149",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3244,b_3244,,,"129,144,149",,c_guanghua,"129,144,149",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3245,b_3245,,,"129,144,149",,c_guanghua,"129,144,149",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3246,b_3246,,,"45,153,23",,c_erdaojang,"45,153,23",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3247,b_3247,,,"220,155,50",,c_tunghua,"220,155,50",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3248,b_3248,,,"45,153,23",,c_erdaojang,"45,153,23",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3249,b_3249,,,"45,153,23",,c_erdaojang,"45,153,23",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3250,b_3250,,,"45,153,23",,c_erdaojang,"45,153,23",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3251,b_3251,,,"45,168,153",,c_donglai,"45,168,153",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3252,b_3252,,,"220,155,50",,c_tunghua,"220,155,50",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3253,b_3253,,,"129,189,29",,c_huashun,"129,189,29",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3254,b_3254,,,"45,168,153",,c_donglai,"45,168,153",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3255,b_3255,,,"45,168,153",,c_donglai,"45,168,153",,d_tunghua,"220,155,50",c_tunghua,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3256,b_3256,,,"129,189,29",,c_huashun,"129,189,29",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3257,b_3257,,,"129,189,29",,c_huashun,"129,189,29",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3258,b_3258,,,"129,189,29",,c_huashun,"129,189,29",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3259,b_3259,,,"129,189,29",,c_huashun,"129,189,29",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3260,b_3260,,,"45,198,158",,c_liangshuei,"45,198,158",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3261,b_3261,,,"45,198,158",,c_liangshuei,"45,198,158",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3262,b_3262,,,"45,198,158",,c_liangshuei,"45,198,158",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3263,b_3263,,,"171,207,32",,c_jian,"171,207,32",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3264,b_3264,,,"171,207,32",,c_jian,"171,207,32",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,yalu_manchu,aisin_gioro,tribal_holding,,,end,
3265,b_3265,,,"171,207,32",,c_jian,"171,207,32",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3266,b_3266,,,"171,207,32",,c_jian,"171,207,32",,d_jian,"171,207,32",c_jian,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3267,b_3267,,,"129,6,34",,c_baekshan,"129,6,34",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3268,b_3268,,,"129,6,34",,c_baekshan,"129,6,34",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3269,b_3269,,,"129,6,34",,c_baekshan,"129,6,34",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3270,b_3270,,,"129,6,34",,c_baekshan,"129,6,34",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3271,b_3271,,,"129,36,39",,c_linzhang,"129,36,39",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3272,b_3272,,,"3,27,165",,c_zangwian,"3,27,165",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3273,b_3273,,,"129,6,34",,c_baekshan,"129,6,34",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3274,b_3274,,,"3,27,165",,c_zangwian,"3,27,165",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3275,b_3275,,,"3,27,165",,c_zangwian,"3,27,165",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3276,b_3276,,,"3,27,165",,c_zangwian,"3,27,165",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3277,b_3277,,,"129,36,39",,c_linzhang,"129,36,39",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3278,b_3278,,,"129,36,39",,c_linzhang,"129,36,39",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3279,b_3279,,,"3,42,40",,c_zingwi,"3,42,40",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3280,b_3280,,,"3,42,40",,c_zingwi,"3,42,40",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3281,b_3281,,,"3,42,40",,c_zingwi,"3,42,40",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3282,b_3282,,,"171,54,42",,c_chisong,"171,54,42",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3283,b_3283,,,"171,54,42",,c_chisong,"171,54,42",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3284,b_3284,,,"171,54,42",,c_chisong,"171,54,42",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3285,b_3285,,,"3,42,40",,c_zingwi,"3,42,40",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3286,b_3286,,,"129,66,44",,c_singtunji,"129,66,44",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3287,b_3287,,,"45,75,173",,c_pussung,"45,75,173",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3288,b_3288,,,"129,66,44",,c_singtunji,"129,66,44",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3289,b_3289,,,"129,66,44",,c_singtunji,"129,66,44",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3290,b_3290,,,"3,42,40",,c_zingwi,"3,42,40",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3291,b_3291,,,"45,75,173",,c_pussung,"45,75,173",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3292,b_3292,,,"87,78,46",,c_beigang,"87,78,46",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3293,b_3293,,,"87,78,46",,c_beigang,"87,78,46",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3294,b_3294,,,"87,78,46",,c_beigang,"87,78,46",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3295,b_3295,,,"45,75,173",,c_pussung,"45,75,173",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3296,b_3296,,,"45,75,173",,c_pussung,"45,75,173",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3297,b_3297,,,"45,75,173",,c_pussung,"45,75,173",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3298,b_3298,,,"129,96,49",,c_tonggang,"129,96,49",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3299,b_3299,,,"129,96,49",,c_tonggang,"129,96,49",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3300,b_3300,,,"87,108,51",,c_changbai,"87,108,51",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3301,b_3301,,,"87,108,51",,c_changbai,"87,108,51",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3302,b_3302,,,"87,108,51",,c_changbai,"87,108,51",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3303,b_3303,,,"87,108,51",,c_changbai,"87,108,51",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3304,b_3304,,,"87,138,56",,c_xidaogou,"87,138,56",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3305,b_3305,,,"129,126,54",,c_badaogou,"129,126,54",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3306,b_3306,,,"129,126,54",,c_badaogou,"129,126,54",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3307,b_3307,,,"129,126,54",,c_badaogou,"129,126,54",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3308,b_3308,,,"129,126,54",,c_badaogou,"129,126,54",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3309,b_3309,,,"3,27,165",,c_zangwian,"3,27,165",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3310,b_3310,,,"129,36,39",,c_linzhang,"129,36,39",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3311,b_3311,,,"87,138,56",,c_xidaogou,"87,138,56",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3312,b_3312,,,"87,138,56",,c_xidaogou,"87,138,56",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,west_changbai,aisin_gioro,tribal_holding,,,end,
3313,b_3313,,,"3,27,165",,c_zangwian,"3,27,165",,d_baishan,"129,6,34",c_baekshan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3314,b_3314,,,"129,96,49",,c_tonggang,"129,96,49",,d_pussung,"45,75,173",c_pussung,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3315,b_3315,,,"87,138,56",,c_xidaogou,"87,138,56",,d_linzhang,"129,36,39",c_linzhang,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3316,b_3316,,,"171,159,187",,c_baichuan,"171,159,187",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3317,b_3317,,,"171,159,187",,c_baichuan,"171,159,187",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3318,b_3318,,,"171,159,187",,c_baichuan,"171,159,187",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3319,b_3319,,,"171,159,187",,c_baichuan,"171,159,187",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,liaoyuan,aisin_gioro,tribal_holding,,,end,
3320,b_3320,,,"3,162,60",,c_liaoyuan,"3,162,60",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,liaoyuan,aisin_gioro,tribal_holding,,,end,
3321,b_3321,,,"3,162,60",,c_liaoyuan,"3,162,60",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3322,b_3322,,,"87,168,61",,c_dongliao,"87,168,61",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,liaoyuan,aisin_gioro,tribal_holding,,,end,
3323,b_3323,,,"87,168,61",,c_dongliao,"87,168,61",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3324,b_3324,,,"3,162,60",,c_liaoyuan,"3,162,60",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3325,b_3325,,,"87,168,61",,c_dongliao,"87,168,61",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3326,b_3326,,,"87,168,61",,c_dongliao,"87,168,61",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,,,none,,,end,
3327,b_3327,,,"87,183,191",,c_yangmulin,"87,183,191",,d_liaoyuan,"3,162,60",c_liaoyuan,,k_jianzhou,"220,155,50",c_tunghua,,,,,liaoyuan,aisin_gioro,tribal_holding,,,end,
