프로빈스 번호,인게임 코드,한국어 명칭,영문 명칭,RGB,백작령,백작령코드명,백작령 색상,공작령,공작령코드명,공작령 색상,왕국령,왕국령코드명,왕국령 색상,제국령,제국령코드명,제국령 색상,문화,종교,홀딩,지형,특이사항,
3647,b_3647,,,,,,,,,,,,,,,,,,,,,
3648,b_3648,,,,,,,,,,,,,,,,,,,,,
3649,b_3649,,,,,,,,,,,,,,,,,,,,,
3650,b_3650,,,,,,,,,,,,,,,,,,,,,
3651,b_3651,,,,,,,,,,,,,,,,,,,,,
3652,b_3652,,,,,,,,,,,,,,,,,,,,,
3653,b_3653,,,,,,,,,,,,,,,,,,,,,
3654,b_3654,,,,,,,,,,,,,,,,,,,,,
3655,b_3655,,,,,,,,,,,,,,,,,,,,,
3656,b_3656,,,,,,,,,,,,,,,,,,,,,
3657,b_3657,,,,,,,,,,,,,,,,,,,,,
3658,b_3658,,,,,,,,,,,,,,,,,,,,,
3659,b_3659,,,,,,,,,,,,,,,,,,,,,
3660,b_3660,,,,,,,,,,,,,,,,,,,,,
3661,b_3661,,,,,,,,,,,,,,,,,,,,,
3662,b_3662,,,,,,,,,,,,,,,,,,,,,
3663,b_3663,,,,,,,,,,,,,,,,,,,,,
3664,b_3664,,,,,,,,,,,,,,,,,,,,,
3665,b_3665,,,,,,,,,,,,,,,,,,,,,
3666,b_3666,,,,,,,,,,,,,,,,,,,,,
3667,b_3667,,,,,,,,,,,,,,,,,,,,,
3668,b_3668,,,,,,,,,,,,,,,,,,,,,
3669,b_3669,,,,,,,,,,,,,,,,,,,,,
3670,b_3670,,,,,,,,,,,,,,,,,,,,,
3671,b_3671,,,,,,,,,,,,,,,,,,,,,
3672,b_3672,,,,,,,,,,,,,,,,,,,,,
3673,b_3673,,,,,,,,,,,,,,,,,,,,,
3674,b_3674,,,,,,,,,,,,,,,,,,,,,
3675,b_3675,,,,,,,,,,,,,,,,,,,,,
3676,b_3676,,,,,,,,,,,,,,,,,,,,,
3677,b_3677,,,,,,,,,,,,,,,,,,,,,
3678,b_3678,,,,,,,,,,,,,,,,,,,,,
3679,b_3679,,,,,,,,,,,,,,,,,,,,,
3680,b_3680,,,,,,,,,,,,,,,,,,,,,
3681,b_3681,,,,,,,,,,,,,,,,,,,,,
3682,b_3682,,,,,,,,,,,,,,,,,,,,,
3683,b_3683,,,,,,,,,,,,,,,,,,,,,
3684,b_3684,,,,,,,,,,,,,,,,,,,,,
3685,b_3685,,,,,,,,,,,,,,,,,,,,,
3686,b_3686,,,,,,,,,,,,,,,,,,,,,
3687,b_3687,,,,,,,,,,,,,,,,,,,,,
3688,b_3688,,,,,,,,,,,,,,,,,,,,,
3689,b_3689,,,,,,,,,,,,,,,,,,,,,
3690,b_3690,,,,,,,,,,,,,,,,,,,,,
3691,b_3691,,,,,,,,,,,,,,,,,,,,,
3692,b_3692,,,,,,,,,,,,,,,,,,,,,
3693,b_3693,,,,,,,,,,,,,,,,,,,,,
3694,b_3694,,,,,,,,,,,,,,,,,,,,,
3695,b_3695,,,,,,,,,,,,,,,,,,,,,
3696,b_3696,,,,,,,,,,,,,,,,,,,,,
3697,b_3697,,,,,,,,,,,,,,,,,,,,,
3698,b_3698,,,,,,,,,,,,,,,,,,,,,
3699,b_3699,,,,,,,,,,,,,,,,,,,,,
3700,b_3700,,,,,,,,,,,,,,,,,,,,,
3701,b_3701,,,,,,,,,,,,,,,,,,,,,
3702,b_3702,,,,,,,,,,,,,,,,,,,,,
3703,b_3703,,,,,,,,,,,,,,,,,,,,,
3704,b_3704,,,,,,,,,,,,,,,,,,,,,
3705,b_3705,,,,,,,,,,,,,,,,,,,,,
3706,b_3706,,,,,,,,,,,,,,,,,,,,,
3707,b_3707,,,,,,,,,,,,,,,,,,,,,
3708,b_3708,,,,,,,,,,,,,,,,,,,,,
3709,b_3709,,,,,,,,,,,,,,,,,,,,,
3710,b_3710,,,,,,,,,,,,,,,,,,,,,
3711,b_3711,,,,,,,,,,,,,,,,,,,,,
3712,b_3712,,,,,,,,,,,,,,,,,,,,,
3713,b_3713,,,,,,,,,,,,,,,,,,,,,
3714,b_3714,,,,,,,,,,,,,,,,,,,,,
3715,b_3715,,,,,,,,,,,,,,,,,,,,,
3716,b_3716,,,,,,,,,,,,,,,,,,,,,
3717,b_3717,,,,,,,,,,,,,,,,,,,,,
3718,b_3718,,,,,,,,,,,,,,,,,,,,,
3719,b_3719,,,,,,,,,,,,,,,,,,,,,
3720,b_3720,,,,,,,,,,,,,,,,,,,,,
3721,b_3721,,,,,,,,,,,,,,,,,,,,,
3722,b_3722,,,,,,,,,,,,,,,,,,,,,
3723,b_3723,,,,,,,,,,,,,,,,,,,,,
3724,b_3724,,,,,,,,,,,,,,,,,,,,,
3725,b_3725,,,,,,,,,,,,,,,,,,,,,
3726,b_3726,,,,,,,,,,,,,,,,,,,,,
3727,b_3727,,,,,,,,,,,,,,,,,,,,,
3728,b_3728,,,,,,,,,,,,,,,,,,,,,
3729,b_3729,,,,,,,,,,,,,,,,,,,,,
3730,b_3730,,,,,,,,,,,,,,,,,,,,,
3731,b_3731,,,,,,,,,,,,,,,,,,,,,
3732,b_3732,,,,,,,,,,,,,,,,,,,,,
3733,b_3733,,,,,,,,,,,,,,,,,,,,,
3734,b_3734,,,,,,,,,,,,,,,,,,,,,
3735,b_3735,,,,,,,,,,,,,,,,,,,,,
3736,b_3736,,,,,,,,,,,,,,,,,,,,,
3737,b_3737,,,,,,,,,,,,,,,,,,,,,
3738,b_3738,,,,,,,,,,,,,,,,,,,,,
3739,b_3739,,,,,,,,,,,,,,,,,,,,,
3740,b_3740,,,,,,,,,,,,,,,,,,,,,
3741,b_3741,,,,,,,,,,,,,,,,,,,,,
3742,b_3742,,,,,,,,,,,,,,,,,,,,,
3743,b_3743,,,,,,,,,,,,,,,,,,,,,
3744,b_3744,,,,,,,,,,,,,,,,,,,,,
3745,b_3745,,,,,,,,,,,,,,,,,,,,,
3746,b_3746,,,,,,,,,,,,,,,,,,,,,
3747,b_3747,,,,,,,,,,,,,,,,,,,,,
3748,b_3748,,,,,,,,,,,,,,,,,,,,,
3749,b_3749,,,,,,,,,,,,,,,,,,,,,
3750,b_3750,,,,,,,,,,,,,,,,,,,,,
3751,b_3751,,,,,,,,,,,,,,,,,,,,,
3752,b_3752,,,,,,,,,,,,,,,,,,,,,
3753,b_3753,,,,,,,,,,,,,,,,,,,,,
3754,b_3754,,,,,,,,,,,,,,,,,,,,,
3755,b_3755,,,,,,,,,,,,,,,,,,,,,
3756,b_3756,,,,,,,,,,,,,,,,,,,,,
3757,b_3757,,,,,,,,,,,,,,,,,,,,,
3758,b_3758,,,,,,,,,,,,,,,,,,,,,
3759,b_3759,,,,,,,,,,,,,,,,,,,,,
3760,b_3760,,,,,,,,,,,,,,,,,,,,,
3761,b_3761,,,,,,,,,,,,,,,,,,,,,
3762,b_3762,,,,,,,,,,,,,,,,,,,,,
3763,b_3763,,,,,,,,,,,,,,,,,,,,,
3764,b_3764,,,,,,,,,,,,,,,,,,,,,
3765,b_3765,,,,,,,,,,,,,,,,,,,,,
3766,b_3766,,,,,,,,,,,,,,,,,,,,,
3767,b_3767,,,,,,,,,,,,,,,,,,,,,
3768,b_3768,,,,,,,,,,,,,,,,,,,,,
3769,b_3769,,,,,,,,,,,,,,,,,,,,,
3770,b_3770,,,,,,,,,,,,,,,,,,,,,
3771,b_3771,,,,,,,,,,,,,,,,,,,,,
3772,b_3772,,,,,,,,,,,,,,,,,,,,,
3773,b_3773,,,,,,,,,,,,,,,,,,,,,
3774,b_3774,,,,,,,,,,,,,,,,,,,,,
3775,b_3775,,,,,,,,,,,,,,,,,,,,,
3776,b_3776,,,,,,,,,,,,,,,,,,,,,
3777,b_3777,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3778,b_3778,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3779,b_3779,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3780,b_3780,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3781,b_3781,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3782,b_3782,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3783,b_3783,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3784,b_3784,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3785,b_3785,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3786,b_3786,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3787,b_3787,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3788,b_3788,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3789,b_3789,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3790,b_3790,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3791,b_3791,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3792,b_3792,,,,,,,,,,,,,,,,,,,프리모리예,통행불가산,
3793,b_3793,,,,,,,,,,,,,,,,,,,항카 호,호수,
3794,b_3794,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3795,b_3795,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3796,b_3796,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3797,b_3797,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3798,b_3798,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3799,b_3799,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3800,b_3800,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3801,b_3801,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3802,b_3802,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3803,b_3803,,,,,,,,,,,,,,,,,,,만주사막,통행불가산,
3804,b_3804,,,,,,,,,,,,,,,,,,,,,
3805,b_3805,,,,,,,,,,,,,,,,,,,,,
3806,b_3806,,,,,,,,,,,,,,,,,,,,,
3807,b_3807,,,,,,,,,,,,,,,,,,,,,
3808,b_3808,,,,,,,,,,,,,,,,,,,,,
3809,b_3809,,,,,,,,,,,,,,,,,,,,,
3810,b_3810,,,,,,,,,,,,,,,,,,,,,
3811,b_3811,,,,,,,,,,,,,,,,,,,,,
3812,b_3812,,,,,,,,,,,,,,,,,,,,,
3813,b_3813,,,,,,,,,,,,,,,,,,,,,
3814,b_3814,,,,,,,,,,,,,,,,,,,,,
3815,b_3815,,,,,,,,,,,,,,,,,,,,,
3816,b_3816,,,,,,,,,,,,,,,,,,,,,
3817,b_3817,,,,,,,,,,,,,,,,,,,,,
3818,b_3818,,,,,,,,,,,,,,,,,,,,,
3819,b_3819,,,,,,,,,,,,,,,,,,,,,
3820,b_3820,,,,,,,,,,,,,,,,,,,,,
3821,b_3821,,,,,,,,,,,,,,,,,,,,,
3822,b_3822,,,,,,,,,,,,,,,,,,,,통행불가바다,
3823,b_3823,,,,,,,,,,,,,,,,,,,,통행불가바다,
3824,b_3824,,,,,,,,,,,,,,,,,,,,통행불가바다,
3825,b_3825,,,,,,,,,,,,,,,,,,,,통행불가바다,
3826,b_3826,,,,,,,,,,,,,,,,,,,,통행불가바다,
3827,b_3827,,,,,,,,,,,,,,,,,,,,통행불가바다,
3828,b_3828,,,,,,,,,,,,,,,,,,,,통행불가바다,
3829,b_3829,,,,,,,,,,,,,,,,,,,,통행불가바다,
3830,b_3830,,,,,,,,,,,,,,,,,,,,통행불가바다,
3831,b_3831,,,,,,,,,,,,,,,,,,,,통행불가바다,
3832,b_3832,,,,,,,,,,,,,,,,,,,,통행불가바다,
3833,b_3833,,,,,,,,,,,,,,,,,,,,통행불가바다,
3834,b_3834,,,,,,,,,,,,,,,,,,,,통행불가바다,
3835,b_3835,,,,,,,,,,,,,,,,,,,,통행불가바다,
3836,b_3836,,,,,,,,,,,,,,,,,,,,통행불가바다,
3837,b_3837,,,,,,,,,,,,,,,,,,,,통행불가바다,
3838,b_3838,,,,,,,,,,,,,,,,,,,,통행불가바다,
3839,b_3839,,,,,,,,,,,,,,,,,,,,통행불가바다,
3840,b_3840,,,,,,,,,,,,,,,,,,,,통행불가바다,
3841,b_3841,,,,,,,,,,,,,,,,,,,,통행불가바다,
3842,b_3842,,,,,,,,,,,,,,,,,,,,통행불가바다,
3843,b_3843,,,,,,,,,,,,,,,,,,,,통행불가바다,
3844,b_3844,,,,,,,,,,,,,,,,,,,,통행불가바다,
3845,b_3845,,,,,,,,,,,,,,,,,,,,통행불가바다,
3846,b_3846,,,,,,,,,,,,,,,,,,,,통행불가바다,
3847,b_3847,,,,,,,,,,,,,,,,,,,,통행불가바다,
3848,b_3848,,,,,,,,,,,,,,,,,,,,통행불가바다,
3849,b_3849,,,,,,,,,,,,,,,,,,,,통행불가바다,
3850,b_3850,,,,,,,,,,,,,,,,,,,,통행불가바다,
3851,b_3851,,,,,,,,,,,,,,,,,,,,통행불가바다,
3852,b_3852,,,,,,,,,,,,,,,,,,,,통행불가바다,
3853,b_3853,,,,,,,,,,,,,,,,,,,,통행불가바다,
3854,b_3854,,,,,,,,,,,,,,,,,,,,통행불가바다,
3855,b_3855,,,,,,,,,,,,,,,,,,,,통행불가바다,
3856,b_3856,,,,,,,,,,,,,,,,,,,,통행불가바다,
3857,b_3857,,,,,,,,,,,,,,,,,,,,통행불가바다,
3858,b_3858,,,,,,,,,,,,,,,,,,,,통행불가바다,
3859,b_3859,,,,,,,,,,,,,,,,,,,,통행불가바다,
3860,b_3860,,,,,,,,,,,,,,,,,,,,통행불가바다,
3861,b_3861,,,,,,,,,,,,,,,,,,,,통행불가바다,
3862,b_3862,,,,,,,,,,,,,,,,,,,,통행불가바다,
3863,b_3863,,,,,,,,,,,,,,,,,,,,통행불가바다,
3864,b_3864,,,,,,,,,,,,,,,,,,,,통행불가바다,
3865,b_3865,,,,,,,,,,,,,,,,,,,,통행불가바다,
3866,b_3866,,,,,,,,,,,,,,,,,,,,통행불가바다,
3867,b_3867,,,,,,,,,,,,,,,,,,,,통행불가바다,
3868,b_3868,,,,,,,,,,,,,,,,,,,,통행불가바다,
3869,b_3869,,,,,,,,,,,,,,,,,,,,통행불가바다,
3870,b_3870,,,,,,,,,,,,,,,,,,,,통행불가바다,
3871,b_3871,,,,,,,,,,,,,,,,,,,,통행불가바다,
3872,b_3872,,,,,,,,,,,,,,,,,,,,통행불가바다,
3873,b_3873,,,,,,,,,,,,,,,,,,,,통행불가바다,
3874,b_3874,,,,,,,,,,,,,,,,,,,,통행불가바다,
3875,b_3875,,,,,,,,,,,,,,,,,,,,통행불가바다,
3876,b_3876,,,,,,,,,,,,,,,,,,,,통행불가바다,
3877,b_3877,,,,,,,,,,,,,,,,,,,,통행불가바다,
3878,b_3878,,,,,,,,,,,,,,,,,,,,통행불가바다,
3879,b_3879,,,,,,,,,,,,,,,,,,,,통행불가바다,
3880,b_3880,,,,,,,,,,,,,,,,,,,,통행불가바다,
3881,b_3881,,,,,,,,,,,,,,,,,,,,통행불가바다,
3882,b_3882,,,,,,,,,,,,,,,,,,,,통행불가바다,
3883,b_3883,,,,,,,,,,,,,,,,,,,,통행불가바다,
3884,b_3884,,,,,,,,,,,,,,,,,,,,통행불가바다,
3885,b_3885,,,,,,,,,,,,,,,,,,,,통행불가바다,
3886,b_3886,,,,,,,,,,,,,,,,,,,,통행불가바다,
3887,b_3887,,,,,,,,,,,,,,,,,,,,통행불가바다,
3888,b_3888,,,,,,,,,,,,,,,,,,,,통행불가바다,
3889,b_3889,,,,,,,,,,,,,,,,,,,,통행불가바다,
3890,b_3890,,,,,,,,,,,,,,,,,,,,통행불가바다,
3891,b_3891,,,,,,,,,,,,,,,,,,,,통행불가바다,
3892,b_3892,,,,,,,,,,,,,,,,,,,,통행불가바다,
3893,b_3893,,,,,,,,,,,,,,,,,,,,통행불가바다,
3894,b_3894,,,,,,,,,,,,,,,,,,,,통행불가바다,
3895,b_3895,,,,,,,,,,,,,,,,,,,,통행불가바다,
3896,b_3896,,,,,,,,,,,,,,,,,,,,통행불가바다,
3897,b_3897,,,,,,,,,,,,,,,,,,,,통행불가바다,
3898,b_3898,,,,,,,,,,,,,,,,,,,,통행불가바다,
3899,b_3899,,,,,,,,,,,,,,,,,,,,통행불가바다,
3900,b_3900,,,,,,,,,,,,,,,,,,,,통행불가바다,
3901,b_3901,,,,,,,,,,,,,,,,,,,,통행불가바다,
3902,b_3902,,,,,,,,,,,,,,,,,,,,통행불가바다,
3903,b_3903,,,,,,,,,,,,,,,,,,,,통행불가바다,
3904,b_3904,,,,,,,,,,,,,,,,,,,,통행불가바다,
3905,b_3905,,,,,,,,,,,,,,,,,,,,통행불가바다,
3906,b_3906,,,,,,,,,,,,,,,,,,,,통행불가바다,
3907,b_3907,,,,,,,,,,,,,,,,,,,,통행불가바다,
3908,b_3908,,,,,,,,,,,,,,,,,,,,통행불가바다,
3909,b_3909,,,,,,,,,,,,,,,,,,,,통행불가바다,
3910,b_3910,,,,,,,,,,,,,,,,,,,,통행불가바다,
3911,b_3911,,,,,,,,,,,,,,,,,,,,통행불가바다,
3912,b_3912,,,,,,,,,,,,,,,,,,,,통행불가바다,
3913,b_3913,,,,,,,,,,,,,,,,,,,,통행불가바다,
3914,b_3914,,,,,,,,,,,,,,,,,,,,통행불가바다,
3915,b_3915,,,,,,,,,,,,,,,,,,,,통행불가바다,
3916,b_3916,,,,,,,,,,,,,,,,,,,,통행불가바다,
3917,b_3917,,,,,,,,,,,,,,,,,,,,통행불가바다,
3918,b_3918,,,,,,,,,,,,,,,,,,,,통행불가바다,
3919,b_3919,,,,,,,,,,,,,,,,,,,,통행불가바다,
3920,b_3920,,,,,,,,,,,,,,,,,,,,통행불가바다,
3921,b_3921,,,,,,,,,,,,,,,,,,,,통행불가바다,
3922,b_3922,,,,,,,,,,,,,,,,,,,,통행불가바다,
3923,b_3923,,,,,,,,,,,,,,,,,,,,통행불가바다,
3924,b_3924,,,,,,,,,,,,,,,,,,,,통행불가바다,
3925,b_3925,,,,,,,,,,,,,,,,,,,,통행불가바다,
3926,b_3926,,,,,,,,,,,,,,,,,,,,통행불가바다,
3927,b_3927,,,,,,,,,,,,,,,,,,,,통행불가바다,
3928,b_3928,,,,,,,,,,,,,,,,,,,,통행불가바다,
3929,b_3929,,,,,,,,,,,,,,,,,,,,통행불가바다,
3930,b_3930,,,,,,,,,,,,,,,,,,,,통행불가바다,
3931,b_3931,,,,,,,,,,,,,,,,,,,,통행불가바다,
3932,b_3932,,,,,,,,,,,,,,,,,,,,통행불가바다,
3933,b_3933,,,,,,,,,,,,,,,,,,,,통행불가바다,
3934,b_3934,,,,,,,,,,,,,,,,,,,,통행불가바다,
3935,b_3935,,,,,,,,,,,,,,,,,,,,통행불가바다,
3936,b_3936,,,,,,,,,,,,,,,,,,,,통행불가바다,
3937,b_3937,,,,,,,,,,,,,,,,,,,,통행불가바다,
3938,b_3938,,,,,,,,,,,,,,,,,,,,통행불가바다,
3939,b_3939,,,,,,,,,,,,,,,,,,,,통행불가바다,
3940,b_3940,,,,,,,,,,,,,,,,,,,,통행불가바다,
3941,b_3941,,,,,,,,,,,,,,,,,,,,통행불가바다,
3942,b_3942,,,,,,,,,,,,,,,,,,,,통행불가바다,
3943,b_3943,,,,,,,,,,,,,,,,,,,,통행불가바다,
3944,b_3944,,,,,,,,,,,,,,,,,,,,통행불가바다,
3945,b_3945,,,,,,,,,,,,,,,,,,,,통행불가바다,
3946,b_3946,,,,,,,,,,,,,,,,,,,,통행불가바다,
3947,b_3947,,,,,,,,,,,,,,,,,,,,통행불가바다,
3948,b_3948,,,,,,,,,,,,,,,,,,,,통행불가바다,
3949,b_3949,,,,,,,,,,,,,,,,,,,,통행불가바다,
3950,b_3950,,,,,,,,,,,,,,,,,,,,통행불가바다,
3951,b_3951,,,,,,,,,,,,,,,,,,,,통행불가바다,
3952,b_3952,,,,,,,,,,,,,,,,,,,,통행불가바다,
3953,b_3953,,,,,,,,,,,,,,,,,,,,통행불가바다,
3954,b_3954,,,,,,,,,,,,,,,,,,,,통행불가바다,
3955,b_3955,,,,,,,,,,,,,,,,,,,,통행불가바다,
3956,b_3956,,,,,,,,,,,,,,,,,,,,통행불가바다,
3957,b_3957,,,,,,,,,,,,,,,,,,,,통행불가바다,
3958,b_3958,,,,,,,,,,,,,,,,,,,,통행불가바다,
3959,b_3959,,,,,,,,,,,,,,,,,,,,통행불가바다,
3960,b_3960,,,,,,,,,,,,,,,,,,,,통행불가바다,
3961,b_3961,,,,,,,,,,,,,,,,,,,,통행불가바다,
3962,b_3962,,,,,,,,,,,,,,,,,,,,통행불가바다,
3963,b_3963,,,,,,,,,,,,,,,,,,,,통행불가바다,
3964,b_3964,,,,,,,,,,,,,,,,,,,,통행불가바다,
3965,b_3965,,,,,,,,,,,,,,,,,,,,통행불가바다,
3966,b_3966,,,,,,,,,,,,,,,,,,,,통행불가바다,
3967,b_3967,,,,,,,,,,,,,,,,,,,,통행불가바다,
3968,b_3968,,,,,,,,,,,,,,,,,,,,통행불가바다,
3969,b_3969,,,,,,,,,,,,,,,,,,,,통행불가바다,
3970,b_3970,,,,,,,,,,,,,,,,,,,,통행불가바다,
3971,b_3971,,,,,,,,,,,,,,,,,,,,통행불가바다,
3972,b_3972,,,,,,,,,,,,,,,,,,,,통행불가바다,
3973,b_3973,,,,,,,,,,,,,,,,,,,,통행불가바다,
3974,b_3974,,,,,,,,,,,,,,,,,,,,통행불가바다,
3975,b_3975,,,,,,,,,,,,,,,,,,,,통행불가바다,
3976,b_3976,,,,,,,,,,,,,,,,,,,,통행불가바다,
3977,b_3977,,,,,,,,,,,,,,,,,,,,통행불가바다,
3978,b_3978,,,,,,,,,,,,,,,,,,,,통행불가바다,
3979,b_3979,,,,,,,,,,,,,,,,,,,,통행불가바다,
3980,b_3980,,,,,,,,,,,,,,,,,,,,통행불가바다,
3981,b_3981,,,,,,,,,,,,,,,,,,,,통행불가바다,
3982,b_3982,,,,,,,,,,,,,,,,,,,,통행불가바다,
3983,b_3983,,,,,,,,,,,,,,,,,,,,통행불가바다,
3984,b_3984,,,,,,,,,,,,,,,,,,,,통행불가바다,
3985,b_3985,,,,,,,,,,,,,,,,,,,,통행불가바다,
3986,b_3986,,,,,,,,,,,,,,,,,,,,통행불가바다,
3987,b_3987,,,,,,,,,,,,,,,,,,,,통행불가바다,
3988,b_3988,,,,,,,,,,,,,,,,,,,,통행불가바다,
3989,b_3989,,,,,,,,,,,,,,,,,,,,통행불가바다,
3990,b_3990,,,,,,,,,,,,,,,,,,,,통행불가바다,
3991,b_3991,,,,,,,,,,,,,,,,,,,,통행불가바다,
3992,b_3992,,,,,,,,,,,,,,,,,,,,통행불가바다,
3993,b_3993,,,,,,,,,,,,,,,,,,,,통행불가바다,
3994,b_3994,,,,,,,,,,,,,,,,,,,,통행불가바다,
3995,b_3995,,,,,,,,,,,,,,,,,,,,통행불가바다,
3996,b_3996,,,,,,,,,,,,,,,,,,,,통행불가바다,
3997,b_3997,,,,,,,,,,,,,,,,,,,,통행불가바다,
3998,b_3998,,,,,,,,,,,,,,,,,,,,통행불가바다,
3999,b_3999,,,,,,,,,,,,,,,,,,,,통행불가바다,
4000,b_4000,,,,,,,,,,,,,,,,,,,,통행불가바다,
4001,b_4001,,,,,,,,,,,,,,,,,,,,통행불가바다,
4002,b_4002,,,,,,,,,,,,,,,,,,,,통행불가바다,
4003,b_4003,,,,,,,,,,,,,,,,,,,,통행불가바다,
4004,b_4004,,,,,,,,,,,,,,,,,,,,,
4005,b_4005,,,,,,,,,,,,,,,,,,,,,
4006,b_4006,,,,,,,,,,,,,,,,,,,,,
4007,b_4007,,,,,,,,,,,,,,,,,,,,,
4008,b_4008,,,,,,,,,,,,,,,,,,,,,
4009,b_4009,,,,,,,,,,,,,,,,,,,,,
4010,b_4010,,,,,,,,,,,,,,,,,,,,,
4011,b_4011,,,,,,,,,,,,,,,,,,,,,
4012,b_4012,,,,,,,,,,,,,,,,,,,,,
4013,b_4013,,,,,,,,,,,,,,,,,,,,,
4014,b_4014,,,,,,,,,,,,,,,,,,,,통행불가바다,
4015,b_4015,,,,,,,,,,,,,,,,,,,,통행불가바다,
4016,b_4016,,,,,,,,,,,,,,,,,,,,,
4017,b_4017,,,,,,,,,,,,,,,,,,,,,
4018,b_4018,,,,,,,,,,,,,,,,,,,,,
4019,b_4019,,,,,,,,,,,,,,,,,,,,,
4020,b_4020,,,,,,,,,,,,,,,,,,,,,
4021,b_4021,,,,,,,,,,,,,,,,,,,,,
4022,b_4022,,,,,,,,,,,,,,,,,,,,,
4023,b_4023,,,,,,,,,,,,,,,,,,,,,
4024,b_4024,,,,,,,,,,,,,,,,,,,낙동강,강,
4025,b_4025,,,,,,,,,,,,,,,,,,,낙동강,강,
4026,b_4026,,,,,,,,,,,,,,,,,,,낙동강,강,
4027,b_4027,,,,,,,,,,,,,,,,,,,낙동강,강,
4028,b_4028,,,,,,,,,,,,,,,,,,,낙동강,강,
4029,b_4029,,,,,,,,,,,,,,,,,,,낙동강,강,
4030,b_4030,,,,,,,,,,,,,,,,,,,낙동강,강,
4031,b_4031,,,,,,,,,,,,,,,,,,,낙동강,강,
4032,b_4032,,,,,,,,,,,,,,,,,,,낙동강,강,
4033,b_4033,,,,,,,,,,,,,,,,,,,낙동강,강,
4034,b_4034,,,,,,,,,,,,,,,,,,,낙동강,강,
4035,b_4035,,,,,,,,,,,,,,,,,,,낙동강,강,
4036,b_4036,,,,,,,,,,,,,,,,,,,낙동강,강,
4037,b_4037,,,,,,,,,,,,,,,,,,,영산강,강,
4038,b_4038,,,,,,,,,,,,,,,,,,,영산강,강,
4039,b_4039,,,,,,,,,,,,,,,,,,,영산강,강,
4040,b_4040,,,,,,,,,,,,,,,,,,,영산강,강,
4041,b_4041,,,,,,,,,,,,,,,,,,,영산강,강,
4042,b_4042,,,,,,,,,,,,,,,,,,,금강,강,
4043,b_4043,,,,,,,,,,,,,,,,,,,금강,강,
4044,b_4044,,,,,,,,,,,,,,,,,,,금강,강,
4045,b_4045,,,,,,,,,,,,,,,,,,,금강,강,
4046,b_4046,,,,,,,,,,,,,,,,,,,금강,강,
4047,b_4047,,,,,,,,,,,,,,,,,,,금강,강,
4048,b_4048,,,,,,,,,,,,,,,,,,,한강,강,
4049,b_4049,,,,,,,,,,,,,,,,,,,한강,강,
4050,b_4050,,,,,,,,,,,,,,,,,,,한강,강,
4051,b_4051,,,,,,,,,,,,,,,,,,,한강,강,
4052,b_4052,,,,,,,,,,,,,,,,,,,한강,강,
4053,b_4053,,,,,,,,,,,,,,,,,,,한강,강,
4054,b_4054,,,,,,,,,,,,,,,,,,,한강,강,
4055,b_4055,,,,,,,,,,,,,,,,,,,한강,강,
4056,b_4056,,,,,,,,,,,,,,,,,,,한강,강,
4057,b_4057,,,,,,,,,,,,,,,,,,,한강,강,
4058,b_4058,,,,,,,,,,,,,,,,,,,한강,강,
4059,b_4059,,,,,,,,,,,,,,,,,,,한강,강,
4060,b_4060,,,,,,,,,,,,,,,,,,,한강,강,
4061,b_4061,,,,,,,,,,,,,,,,,,,한강,강,
4062,b_4062,,,,,,,,,,,,,,,,,,,한강,강,
4063,b_4063,,,,,,,,,,,,,,,,,,,한강,강,
4064,b_4064,,,,,,,,,,,,,,,,,,,임진강,강,
4065,b_4065,,,,,,,,,,,,,,,,,,,임진강,강,
4066,b_4066,,,,,,,,,,,,,,,,,,,임진강,강,
4067,b_4067,,,,,,,,,,,,,,,,,,,임진강,강,
4068,b_4068,,,,,,,,,,,,,,,,,,,예성강,강,
4069,b_4069,,,,,,,,,,,,,,,,,,,예성강,강,
4070,b_4070,,,,,,,,,,,,,,,,,,,대동강,강,
4071,b_4071,,,,,,,,,,,,,,,,,,,대동강,강,
